29.400	11.619	3.036
29.600	11.619	2.997
29.800	11.619	3.073
30.000	11.619	2.961
30.200	11.619	3.032
30.400	11.619	2.977
30.600	11.619	3.016
30.800	11.619	3.007
31.000	11.619	2.988
31.200	11.619	3.029
31.400	11.619	2.984
31.600	11.619	3.071
31.800	11.619	3.013
32.000	11.619	3.024
32.200	11.619	3.053
32.400	11.619	2.996
32.600	11.619	3.082
32.800	11.619	3.009
33.000	11.619	3.043
33.200	11.619	3.041
33.400	11.619	3.026
33.600	11.619	2.944
33.800	11.619	3.017
34.000	11.619	2.946
34.200	11.619	3.069
34.400	11.619	2.996
34.600	11.619	3.041
34.800	11.619	2.991
35.000	11.619	2.932
35.200	11.619	2.977
35.400	11.619	2.999
35.600	11.619	3.038
35.800	11.619	2.952
36.000	11.619	3.017
36.200	11.619	3.045
36.400	11.619	3.007
36.600	11.619	2.977
36.800	11.619	3.040
37.000	11.619	3.024
37.200	11.619	3.025
37.400	11.619	2.958
37.600	11.619	2.956
37.800	11.619	3.000
38.000	11.619	2.995
38.200	11.619	3.070
38.400	11.619	2.957
38.600	11.619	2.980
38.800	11.619	2.953
39.000	11.619	3.065
39.200	11.619	2.954
39.400	11.619	3.025
39.600	11.619	2.971
39.800	11.619	3.039
40.000	11.619	2.965
40.200	11.619	2.985
40.400	11.619	3.040
40.600	11.619	2.995
40.800	9.577	2.975
41.000	9.577	2.939
41.200	9.577	2.997
41.400	9.577	3.060
41.600	9.577	2.962
41.800	9.577	3.032
42.000	9.577	2.955
42.200	9.577	2.927
42.400	9.577	2.940
42.600	9.577	2.912
42.800	9.577	2.961
43.000	9.577	2.945
43.200	9.577	2.969
43.400	9.577	2.853
43.600	9.577	2.926
43.800	9.577	2.805
44.000	9.577	2.822
44.200	9.577	2.789
44.400	9.577	2.900
44.600	9.577	2.757
44.800	9.577	2.849
45.000	9.577	2.691
45.200	9.577	2.776
45.400	9.577	2.675
45.600	9.577	2.644
45.800	9.577	2.683
46.000	9.577	2.554
46.200	9.577	2.558
46.400	9.577	2.564
46.600	9.577	2.577
46.800	9.577	2.519
47.000	9.577	2.481
47.200	9.577	2.540
47.400	9.577	2.522
47.600	9.577	2.430
47.800	9.577	2.430
48.000	9.577	2.442
48.200	9.577	2.418
48.400	9.577	2.396
48.600	9.577	2.478
48.800	9.577	2.403
49.000	9.577	2.404
49.200	9.577	2.329
49.400	9.577	2.349
49.600	9.577	2.365
49.800	9.577	2.343
50.000	9.577	2.251
50.200	9.577	2.315
50.400	9.577	2.337
50.600	9.577	2.217
50.800	9.577	2.246
51.000	9.577	2.261
51.200	9.577	2.272
51.400	9.577	2.237
51.600	9.577	2.186
51.800	9.577	2.250
52.000	9.577	2.171
52.200	9.577	2.253
52.400	9.577	2.271
52.600	9.577	2.215
52.800	9.577	2.173
53.000	9.577	2.171
53.200	9.577	2.156
53.400	9.577	2.112
53.600	9.577	2.175
53.800	9.577	2.187
54.000	9.577	2.126
54.200	9.577	2.164
54.400	9.577	2.133
54.600	9.577	2.127
54.800	9.577	2.152
55.000	9.577	2.191
55.200	9.577	2.089
55.400	9.577	2.082
55.600	9.577	2.119
55.800	9.577	2.111
56.000	9.577	2.060
56.200	9.577	2.119
56.400	9.577	2.102
56.600	9.577	2.106
56.800	9.577	2.136
57.000	9.577	2.148
57.200	9.577	2.109
57.400	9.577	2.035
57.600	9.577	2.090
57.800	9.577	2.082
58.000	9.577	2.095
58.200	9.577	2.124
58.400	9.577	2.117
58.600	9.577	2.109
58.800	9.577	2.055
59.000	9.577	2.094
59.200	9.577	2.099
59.400	9.577	2.091
59.600	9.577	2.121
59.800	9.577	2.082
60.000	9.577	2.108
60.200	9.577	2.088
60.400	9.577	2.066
60.600	9.577	2.028
60.800	9.577	2.024
61.000	9.577	2.039
61.200	9.577	2.012
61.400	9.577	2.068
61.600	9.577	2.090
61.800	9.577	2.080
62.000	9.577	2.010
62.200	9.577	2.111
62.400	9.577	2.005
62.600	9.577	2.028
62.800	9.577	2.015
63.000	9.577	2.015
63.200	9.577	2.071
63.400	9.577	2.052
63.600	9.577	2.048
63.800	9.577	2.053
64.000	9.577	2.118
64.200	9.577	2.095
64.400	9.577	2.007
64.600	9.577	2.037
64.800	9.577	2.039
65.000	9.577	2.051
65.200	9.577	2.012
65.400	9.577	2.034
65.600	9.577	2.058
65.800	9.577	1.997
66.000	9.577	2.023
66.200	9.577	2.070
66.400	9.577	2.044
66.600	9.577	2.031
66.800	9.577	2.012
67.000	9.577	2.010
67.200	9.577	2.044
67.400	9.577	2.042
67.600	9.577	2.062
67.800	9.577	2.064
68.000	9.577	2.002
68.200	9.577	2.039
68.400	9.577	2.056
68.600	9.577	2.079
68.800	9.577	2.017
69.000	9.577	2.044
69.200	9.577	2.018
69.400	9.577	2.031
69.600	9.577	2.067
69.800	9.577	2.023
70.000	9.577	2.087
70.200	9.577	2.034
70.400	9.577	2.003
70.600	9.577	2.079
70.800	9.577	2.087
71.000	9.577	2.012
71.200	9.577	2.061
71.400	9.577	2.035
71.600	9.577	2.003
71.800	9.577	2.048
72.000	9.577	2.027
72.200	9.577	2.055
72.400	9.577	2.071
72.600	9.577	2.049
72.800	9.577	2.080
73.000	9.577	2.028
73.200	9.577	2.053
73.400	9.577	2.036
73.600	9.577	2.028
73.800	9.577	2.087
74.000	9.577	1.970
74.200	9.577	1.989
74.400	9.577	2.007
74.600	9.577	2.030
74.800	9.577	2.082
75.000	9.577	2.050
75.200	9.577	2.044
75.400	9.577	2.011
75.600	9.577	2.050
75.800	9.577	2.045
76.000	9.577	2.013
76.200	9.577	1.964
76.400	9.577	2.090
76.600	9.577	2.041
76.800	9.577	2.084
77.000	9.577	2.037
77.200	9.577	2.062
77.400	9.577	2.106
77.600	9.577	2.061
77.800	9.577	2.018
78.000	9.577	2.083
78.200	9.577	2.071
78.400	9.577	2.041
78.600	9.577	2.033
78.800	9.577	2.025
79.000	9.577	1.999
79.200	9.577	2.030
79.400	9.577	2.031
79.600	9.577	2.057
79.800	9.577	2.052
80.000	9.577	2.034
80.200	9.577	2.059
80.400	9.577	2.050
80.600	9.577	2.012
80.800	9.577	2.012
81.000	9.577	2.011
81.200	9.577	2.039
81.400	9.577	2.004
81.600	9.577	2.012
81.800	9.577	2.087
82.000	9.577	2.039
82.200	9.577	2.048
82.400	9.577	1.986
82.600	9.577	2.087
82.800	9.577	2.071
83.000	9.577	1.994
83.200	9.577	2.033
83.400	9.577	2.059
83.600	9.577	2.071
83.800	9.577	2.091
84.000	9.577	2.057
84.200	9.577	1.975
84.400	9.577	2.059
84.600	9.577	2.026
84.800	9.577	2.073
85.000	9.577	2.041
85.200	9.577	2.045
85.400	9.577	1.984
85.600	9.577	1.991
85.800	9.577	2.067
86.000	9.577	2.022
86.200	9.577	2.005
86.400	9.577	2.026
86.600	9.577	2.064
86.800	9.577	1.994
87.000	9.577	2.017
87.200	9.577	2.045
87.400	9.577	2.070
87.600	9.577	2.047
87.800	9.577	1.970
88.000	9.577	2.007
88.200	9.577	1.999
88.400	9.577	2.082
88.600	9.577	2.063
88.800	9.577	2.055
89.000	9.577	2.005
89.200	9.577	2.046
89.400	9.577	1.979
89.600	9.577	2.057
89.800	9.577	2.029
90.000	9.577	2.120
90.200	9.577	1.949
90.400	9.577	2.108
90.600	9.577	2.045
90.800	9.577	2.079
91.000	9.577	1.983
91.200	9.577	2.077
91.400	9.577	1.988
91.600	9.577	2.102
91.800	9.577	2.056
92.000	9.577	2.052
92.200	9.577	2.037
92.400	9.577	2.019
92.600	9.577	2.038
92.800	9.577	2.034
93.000	9.577	2.018
93.200	9.577	2.140
93.400	9.577	1.974
93.600	9.577	1.990
93.800	9.577	2.008
94.000	9.577	2.039
94.200	9.577	2.078
94.400	9.577	2.056
94.600	9.577	2.077
94.800	9.577	2.101
95.000	9.577	2.056
95.200	9.577	2.034
95.400	9.577	2.071
95.600	9.577	2.059
95.800	9.577	1.990
96.000	9.577	2.023
96.200	9.577	2.004
96.400	9.577	2.034
96.600	9.577	1.978
96.800	9.577	2.009
97.000	9.577	1.991
97.200	9.577	2.045
97.400	9.577	2.011
97.600	9.577	1.984
97.800	9.577	2.050
98.000	9.577	2.058
98.200	9.577	2.041
98.400	9.577	2.100
98.600	9.577	2.028
98.800	9.577	2.078
99.000	9.577	2.089
99.200	9.577	2.050
99.400	9.577	2.081
99.600	9.577	2.078
99.800	9.577	2.055
100.000	9.577	2.080
100.200	9.577	2.070
100.400	9.577	2.070
100.600	9.577	2.064
100.800	9.577	2.073
101.000	9.577	2.020
101.200	9.577	2.053
101.400	9.577	2.085
101.600	9.577	1.972
101.800	9.577	2.039
102.000	9.577	2.044
102.200	9.577	2.020
102.400	9.577	2.038
102.600	9.577	2.070
102.800	9.577	2.085
103.000	9.577	2.021
103.200	9.577	1.976
103.400	9.577	2.041
103.600	9.577	2.058
103.800	9.577	2.008
104.000	9.577	2.015
104.200	9.577	2.075
104.400	9.577	2.024
104.600	9.577	2.038
104.800	9.577	2.037
105.000	9.577	2.044
105.200	9.577	2.072
105.400	9.577	2.029
105.600	9.577	2.056
105.800	9.577	2.020
106.000	9.577	2.039
106.200	9.577	2.056
106.400	9.577	2.093
106.600	9.577	2.027
106.800	9.577	2.051
107.000	9.577	2.080
107.200	9.577	2.013
107.400	9.577	2.011
107.600	9.577	2.013
107.800	9.577	2.087
108.000	9.577	2.022
108.200	9.577	2.068
108.400	9.577	2.156
108.600	9.577	2.027
108.800	9.577	2.091
109.000	9.577	1.999
109.200	9.577	2.045
109.400	9.577	2.038
109.600	9.577	2.057
109.800	9.577	2.053
110.000	9.577	2.051
110.200	9.577	2.021
110.400	9.577	2.085
110.600	9.577	2.009
110.800	9.577	2.037
111.000	9.577	2.008
111.200	9.577	2.059
111.400	9.577	2.052
111.600	9.577	2.041
111.800	9.577	2.070
112.000	9.577	2.050
112.200	9.577	1.967
112.400	9.577	2.014
112.600	9.577	2.094
112.800	9.577	1.997
113.000	9.577	2.023
113.200	9.577	2.086
113.400	9.577	2.021
113.600	9.577	2.004
113.800	9.577	1.953
114.000	9.577	2.089
114.200	9.577	1.979
114.400	9.577	2.075
114.600	9.577	2.006
114.800	9.577	1.943
115.000	9.577	2.019
115.200	9.577	2.113
115.400	9.577	2.006
115.600	9.577	2.023
115.800	9.577	2.113
116.000	9.577	2.032
116.200	9.577	2.044
116.400	9.577	2.084
116.600	9.577	2.056
116.800	9.577	2.005
117.000	9.577	2.032
117.200	9.577	2.018
117.400	9.577	2.019
117.600	13.485	2.010
117.800	13.485	1.914
118.000	13.485	2.024
118.200	13.485	2.070
118.400	13.485	2.038
118.600	13.485	2.101
118.800	13.485	2.131
119.000	13.485	2.033
119.200	13.485	2.120
119.400	13.485	2.208
119.600	13.485	2.169
119.800	13.485	2.259
120.000	13.485	2.274
120.200	13.485	2.258
120.400	13.485	2.401
120.600	13.485	2.282
120.800	13.485	2.356
121.000	13.485	2.391
121.200	13.485	2.458
121.400	13.485	2.496
121.600	13.485	2.512
121.800	13.485	2.516
122.000	13.485	2.549
122.200	13.485	2.654
122.400	13.485	2.623
122.600	13.485	2.665
122.800	13.485	2.733
123.000	13.485	2.757
123.200	13.485	2.772
123.400	13.485	2.804
123.600	13.485	2.858
123.800	13.485	2.915
124.000	13.485	2.935
124.200	13.485	2.917
124.400	13.485	3.014
124.600	13.485	2.992
124.800	13.485	3.041
125.000	13.485	3.075
125.200	13.485	3.129
125.400	13.485	3.137
125.600	13.485	3.109
125.800	13.485	3.199
126.000	13.485	3.191
126.200	13.485	3.186
126.400	13.485	3.202
126.600	13.485	3.263
126.800	13.485	3.331
127.000	13.485	3.307
127.200	13.485	3.302
127.400	13.485	3.407
127.600	13.485	3.374
127.800	13.485	3.449
128.000	13.485	3.449
128.200	13.485	3.493
128.400	13.485	3.526
128.600	13.485	3.501
128.800	13.485	3.508
129.000	13.485	3.555
129.200	13.485	3.556
129.400	13.485	3.603
129.600	13.485	3.546
129.800	13.485	3.554
130.000	13.485	3.603
130.200	13.485	3.615
130.400	13.485	3.622
130.600	13.485	3.647
130.800	13.485	3.608
131.000	13.485	3.696
131.200	13.485	3.704
131.400	13.485	3.801
131.600	13.485	3.711
131.800	13.485	3.727
132.000	13.485	3.715
132.200	13.485	3.723
132.400	13.485	3.666
132.600	13.485	3.846
132.800	13.485	3.769
133.000	13.485	3.839
133.200	13.485	3.845
133.400	13.485	3.789
133.600	13.485	3.814
133.800	13.485	3.825
134.000	13.485	3.840
134.200	13.485	3.796
134.400	13.485	3.850
134.600	13.485	3.823
134.800	13.485	3.826
135.000	13.485	3.888
135.200	13.485	3.898
135.400	13.485	3.983
135.600	13.485	3.905
135.800	13.485	3.945
136.000	13.485	3.924
136.200	13.485	3.905
136.400	13.485	3.833
136.600	13.485	3.890
136.800	13.485	3.846
137.000	13.485	3.938
137.200	10.619	3.995
137.400	10.619	3.929
137.600	10.619	3.939
137.800	10.619	3.923
138.000	10.619	3.931
138.200	10.619	3.889
138.400	10.619	3.877
138.600	10.619	3.904
138.800	10.619	3.843
139.000	10.619	3.812
139.200	10.619	3.878
139.400	10.619	3.823
139.600	10.619	3.745
139.800	10.619	3.799
140.000	10.619	3.706
140.200	10.619	3.748
140.400	10.619	3.758
140.600	10.619	3.654
140.800	10.619	3.727
141.000	10.619	3.692
141.200	10.619	3.632
141.400	10.619	3.631
141.600	10.619	3.659
141.800	10.619	3.541
142.000	10.619	3.590
142.200	10.619	3.499
142.400	10.619	3.522
142.600	10.619	3.425
142.800	10.619	3.367
143.000	10.619	3.461
143.200	10.619	3.362
143.400	10.619	3.240
143.600	10.619	3.321
143.800	10.619	3.294
144.000	10.619	3.227
144.200	10.619	3.262
144.400	10.619	3.169
144.600	10.619	3.159
144.800	10.619	3.155
145.000	10.619	3.114
145.200	10.619	3.045
145.400	10.619	3.108
145.600	10.619	3.047
145.800	10.619	3.067
146.000	10.619	3.039
146.200	10.619	3.042
146.400	10.619	2.975
146.600	10.619	2.965
146.800	10.619	2.910
147.000	10.619	2.916
147.200	10.619	2.889
147.400	10.619	2.880
147.600	10.619	2.950
147.800	10.619	2.918
148.000	10.619	2.860
148.200	10.619	2.850
148.400	10.619	2.822
148.600	10.619	2.818
148.800	10.619	2.813
149.000	10.619	2.775
149.200	10.619	2.818
149.400	10.619	2.763
149.600	10.619	2.761
149.800	10.619	2.761
150.000	10.619	2.731
150.200	10.619	2.739
150.400	10.619	2.696
150.600	10.619	2.681
150.800	10.619	2.692
151.000	10.619	2.707
151.200	10.619	2.656
151.400	10.619	2.608
151.600	10.619	2.655
151.800	10.619	2.633
152.000	10.619	2.620
152.200	10.619	2.610
152.400	10.619	2.631
152.600	10.619	2.646
152.800	10.619	2.598
153.000	10.619	2.600
153.200	10.619	2.570
153.400	10.619	2.623
153.600	10.619	2.665
153.800	10.619	2.624
154.000	10.619	2.589
154.200	10.619	2.602
154.400	10.619	2.594
154.600	10.619	2.610
154.800	10.619	2.563
155.000	10.619	2.520
155.200	10.619	2.524
155.400	10.619	2.568
155.600	10.619	2.610
155.800	10.619	2.572
156.000	10.619	2.544
156.200	10.619	2.619
156.400	10.619	2.544
156.600	10.619	2.487
156.800	11.696	2.506
157.000	11.696	2.543
157.200	11.696	2.483
157.400	11.696	2.584
157.600	11.696	2.416
157.800	11.696	2.582
158.000	11.696	2.550
158.200	11.696	2.555
158.400	11.696	2.518
158.600	11.696	2.561
158.800	11.696	2.561
159.000	11.696	2.632
159.200	11.696	2.567
159.400	11.696	2.598
159.600	11.696	2.590
159.800	11.696	2.573
160.000	11.696	2.573
160.200	11.696	2.594
160.400	11.696	2.709
160.600	11.696	2.611
160.800	11.696	2.630
161.000	11.696	2.647
161.200	11.696	2.714
161.400	11.696	2.681
161.600	11.696	2.653
161.800	11.696	2.663
162.000	11.696	2.697
162.200	11.696	2.738
162.400	11.696	2.703
162.600	11.696	2.771
162.800	11.696	2.670
163.000	11.696	2.813
163.200	11.696	2.717
163.400	11.696	2.797
163.600	11.696	2.768
163.800	11.696	2.800
164.000	11.696	2.799
164.200	11.696	2.730
164.400	11.696	2.856
164.600	11.696	2.860
164.800	11.696	2.806
165.000	11.696	2.880
165.200	11.696	2.852
165.400	11.696	2.850
165.600	11.696	2.951
165.800	11.696	2.926
166.000	11.696	NaN
166.200	11.696	2.863
166.400	11.696	2.897
166.600	11.696	2.854
166.800	11.696	2.914
167.000	11.696	2.889
167.200	11.696	2.884
167.400	11.696	2.932
167.600	11.696	2.839
167.800	11.696	3.011
168.000	11.696	3.006
168.200	11.696	2.937
168.400	11.696	2.898
168.600	11.696	2.928
168.800	11.696	2.889
169.000	11.696	2.959
169.200	11.696	2.924
169.400	11.696	2.966
169.600	11.696	2.959
169.800	11.696	2.936
170.000	11.696	2.967
170.200	11.696	2.905
170.400	11.696	2.970
170.600	11.696	2.974
170.800	11.696	2.997
171.000	11.696	3.020
171.200	11.696	3.041
171.400	11.696	2.927
171.600	11.696	2.977
171.800	11.696	3.047
172.000	11.696	2.977
172.200	11.696	2.948
172.400	11.696	3.024
172.600	11.696	3.029
172.800	11.696	2.983
173.000	11.696	3.031
173.200	11.696	2.954
173.400	11.696	2.990
173.600	11.696	2.953
173.800	11.696	3.068
174.000	11.696	3.030
174.200	11.696	3.009
174.400	11.696	3.040
174.600	11.696	2.990
174.800	11.696	3.096
175.000	11.696	3.008
175.200	11.696	2.993
175.400	11.696	3.002
175.600	11.696	3.015
175.800	11.696	3.030
176.000	11.696	3.067
176.200	11.696	2.993
176.400	11.578	3.056
176.600	11.578	2.966
176.800	11.578	3.058
177.000	11.578	3.029
177.200	11.578	2.977
177.400	11.578	2.953
177.600	11.578	2.969
177.800	11.578	3.073
178.000	11.578	3.025
178.200	11.578	2.993
178.400	11.578	3.045
178.600	11.578	3.007
178.800	11.578	3.021
179.000	11.578	3.026
179.200	11.578	3.018
179.400	11.578	3.072
179.600	11.578	3.049
179.800	11.578	3.019
180.000	11.578	2.943
180.200	11.578	2.983
180.400	11.578	3.037
180.600	11.578	3.045
180.800	11.578	3.003
181.000	11.578	3.037
181.200	11.578	3.039
181.400	11.578	2.974
181.600	11.578	3.050
181.800	11.578	2.943
182.000	11.578	2.971
182.200	11.578	2.983
182.400	11.578	3.023
182.600	11.578	2.976
182.800	11.578	2.974
183.000	11.578	2.982
183.200	11.578	2.954
183.400	11.578	2.968
183.600	11.578	2.997
183.800	11.578	3.062
184.000	11.578	2.982
184.200	11.578	3.030
184.400	11.578	2.949
184.600	11.578	3.037
184.800	11.578	2.977
185.000	11.578	3.038
185.200	11.578	2.922
185.400	11.578	3.044
185.600	11.578	3.017
185.800	11.578	3.003
186.000	11.578	3.040
186.200	11.578	2.987
186.400	11.578	2.919
186.600	11.578	2.990
186.800	11.578	2.905
187.000	11.578	2.979
187.200	11.578	3.007
187.400	11.578	3.018
187.600	11.578	2.932
187.800	11.578	3.003
188.000	11.578	3.038
188.200	11.578	3.050
188.400	11.578	3.035
188.600	11.578	2.957
188.800	11.578	2.924
189.000	11.578	2.998
189.200	11.578	3.073
189.400	11.578	2.988
189.600	11.578	2.991
189.800	11.578	2.987
190.000	11.578	3.010
190.200	11.578	2.955
190.400	11.578	2.954
190.600	11.578	2.940
190.800	11.578	2.968
191.000	11.578	3.030
191.200	11.578	2.941
191.400	11.578	3.026
191.600	11.578	2.978
191.800	11.578	2.914
192.000	11.578	2.995
192.200	11.578	2.985
192.400	11.578	3.027
192.600	11.578	2.993
192.800	11.578	2.980
193.000	11.578	3.001
193.200	11.578	3.029
193.400	11.578	2.992
193.600	11.578	2.979
193.800	11.578	2.947
194.000	11.578	3.012
194.200	11.578	2.981
194.400	11.578	2.992
194.600	11.578	2.983
194.800	11.578	3.005
195.000	11.578	2.909
195.200	11.578	2.966
195.400	11.578	2.962
195.600	11.578	2.935
195.800	11.578	3.022
196.000	13.097	2.975
196.200	13.097	2.947
196.400	13.097	2.916
196.600	13.097	2.976
196.800	13.097	2.988
197.000	13.097	2.944
197.200	13.097	3.046
197.400	13.097	2.976
197.600	13.097	3.058
197.800	13.097	3.080
198.000	13.097	3.037
198.200	13.097	2.978
198.400	13.097	3.073
198.600	13.097	3.030
198.800	13.097	3.055
199.000	13.097	3.079
199.200	13.097	3.080
199.400	13.097	3.170
199.600	13.097	3.121
199.800	13.097	3.097
200.000	13.097	3.255
200.200	13.097	3.204
200.400	13.097	3.177
200.600	13.097	3.202
200.800	13.097	3.232
201.000	13.097	3.248
201.200	13.097	3.220
201.400	13.097	3.361
201.600	13.097	3.345
201.800	13.097	3.250
202.000	13.097	3.360
202.200	13.097	3.371
202.400	13.097	3.273
202.600	13.097	3.356
202.800	13.097	3.383
203.000	13.097	3.387
203.200	13.097	3.418
203.400	13.097	3.406
203.600	13.097	3.424
203.800	13.097	3.466
204.000	13.097	3.446
204.200	13.097	3.420
204.400	13.097	3.517
204.600	13.097	3.550
204.800	13.097	3.470
205.000	13.097	3.493
205.200	13.097	3.510
205.400	13.097	3.517
205.600	13.097	3.581
205.800	13.097	3.598
206.000	13.097	3.557
206.200	13.097	3.545
206.400	13.097	3.596
206.600	13.097	3.540
206.800	13.097	3.567
207.000	13.097	3.624
207.200	13.097	3.621
207.400	13.097	3.649
207.600	13.097	3.574
207.800	13.097	3.647
208.000	13.097	3.656
208.200	13.097	3.637
208.400	13.097	3.653
208.600	13.097	3.642
208.800	13.097	3.650
209.000	13.097	3.660
209.200	13.097	3.704
209.400	13.097	3.655
209.600	13.097	3.688
209.800	13.097	3.738
210.000	13.097	3.683
210.200	13.097	3.659
210.400	13.097	3.700
210.600	13.097	3.694
210.800	13.097	3.720
211.000	13.097	3.709
211.200	13.097	3.697
211.400	13.097	3.708
211.600	13.097	3.645
211.800	13.097	3.732
212.000	13.097	3.780
212.200	13.097	3.741
212.400	13.097	3.765
212.600	13.097	3.695
212.800	13.097	3.794
213.000	13.097	3.753
213.200	13.097	3.696
213.400	13.097	3.828
213.600	13.097	3.763
213.800	13.097	3.742
214.000	13.097	3.807
214.200	13.097	3.746
214.400	13.097	3.767
214.600	13.097	3.745
214.800	13.097	3.805
215.000	13.097	3.792
215.200	13.097	3.785
215.400	13.097	3.752
215.600	10.194	3.726
215.800	10.194	3.772
216.000	10.194	3.753
216.200	10.194	3.732
216.400	10.194	3.723
216.600	10.194	3.759
216.800	10.194	3.748
217.000	10.194	3.761
217.200	10.194	3.816
217.400	10.194	3.685
217.600	10.194	3.650
217.800	10.194	3.689
218.000	10.194	3.655
218.200	10.194	3.651
218.400	10.194	3.615
218.600	10.194	3.510
218.800	10.194	3.554
219.000	10.194	3.523
219.200	10.194	3.519
219.400	10.194	3.470
219.600	10.194	3.393
219.800	10.194	3.357
220.000	10.194	3.342
220.200	10.194	3.283
220.400	10.194	3.312
220.600	10.194	3.266
220.800	10.194	3.280
221.000	10.194	3.249
221.200	10.194	3.250
221.400	10.194	3.139
221.600	10.194	3.151
221.800	10.194	3.081
222.000	10.194	3.055
222.200	10.194	3.033
222.400	10.194	3.020
222.600	10.194	2.964
222.800	10.194	2.986
223.000	10.194	2.971
223.200	10.194	2.869
223.400	10.194	2.930
223.600	10.194	2.878
223.800	10.194	2.908
224.000	10.194	2.793
224.200	10.194	2.836
224.400	10.194	2.796
224.600	10.194	2.775
224.800	10.194	2.755
225.000	10.194	2.680
225.200	10.194	2.730
225.400	10.194	2.701
225.600	10.194	2.664
225.800	10.194	2.612
226.000	10.194	2.670
226.200	10.194	2.650
226.400	10.194	2.569
226.600	10.194	2.600
226.800	10.194	2.579
227.000	10.194	2.633
227.200	10.194	2.602
227.400	10.194	2.574
227.600	10.194	2.591
227.800	10.194	2.518
228.000	10.194	2.525
228.200	10.194	2.536
228.400	10.194	2.493
228.600	10.194	2.528
228.800	10.194	2.458
229.000	10.194	2.510
229.200	10.194	2.516
229.400	10.194	2.497
229.600	10.194	2.412
229.800	10.194	2.460
230.000	10.194	2.443
230.200	10.194	2.459
230.400	10.194	2.477
230.600	10.194	2.422
230.800	10.194	2.429
231.000	10.194	2.473
231.200	10.194	2.351
231.400	10.194	2.392
231.600	10.194	2.377
231.800	10.194	2.451
232.000	10.194	2.373
232.200	10.194	2.435
232.400	10.194	2.448
232.600	10.194	2.350
232.800	10.194	2.338
233.000	10.194	2.423
